,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
4307,NCZ54,OUT013,2544.342386018111
4308,FDY40,OUT045,798.7584358282267
4309,FDW36,OUT045,1720.0410350772308
4310,FDE11,OUT017,3104.289745883026
4311,DRE37,OUT045,2955.4871338177227
4312,NCK19,OUT017,3181.9431759138715
4313,FDT19,OUT035,2886.3691452147964
4314,FDE56,OUT045,1049.8727251514515
4315,FDZ57,OUT010,153.4306394741535
4316,FDB35,OUT035,1621.1350057315155
4317,FDF09,OUT010,1259.3641797270418
4318,FDO34,OUT046,2680.755785730818
4319,FDA55,OUT046,3637.2144774463204
4320,NCM18,OUT035,1011.2501523541362
4321,FDJ20,OUT019,126.30221178741022
4322,DRQ35,OUT019,122.25127713121401
4323,FDG02,OUT013,3093.18056836448
4324,NCU29,OUT018,2033.838273500917
4325,FDL27,OUT027,2507.7282002028123
4326,NCA54,OUT035,2861.1286532073755
4327,FDJ32,OUT035,1112.1960893432718
4328,FDB21,OUT019,1920.3905488540283
4329,FDR46,OUT035,2350.640740650513
4330,FDZ32,OUT046,1779.7398085366463
4331,DRF36,OUT017,3131.318176083928
4332,NCU54,OUT017,3424.073341783937
4333,NCI31,OUT017,712.4901066804624
4334,DRA59,OUT035,2975.169919327773
4335,NCC55,OUT045,591.3517112136194
4336,FDE44,OUT018,554.5302344562358
4337,NCN26,OUT018,1549.1053751475952
4338,FDC11,OUT049,1530.2837093273959
4339,FDV24,OUT035,2434.8892710743667
4340,FDR40,OUT019,563.0012503851717
4341,NCQ17,OUT049,2590.597591921102
4342,FDC46,OUT045,2901.3730015599494
4343,NCM18,OUT046,996.6531428832907
4344,FDK16,OUT046,1532.7504866780428
4345,FDI28,OUT017,1438.2117051748405
4346,FDS11,OUT018,3328.69070239057
4347,DRD13,OUT046,1048.4298045138112
4348,FDL36,OUT035,1485.0243200468235
4349,FDI27,OUT013,821.3025011269084
4350,FDJ53,OUT019,22.39097204813379
4351,FDS44,OUT045,3863.3847632560737
4352,FDE28,OUT046,3646.2097790718926
4353,FDQ33,OUT018,2123.471529185707
4354,FDB37,OUT017,3963.608207157288
4355,FDQ31,OUT045,1461.608632357675
4356,NCQ05,OUT046,2394.6560947373755
4357,FDE10,OUT013,2148.6523765802194
4358,FDF38,OUT017,896.2744615765981
4359,FDE50,OUT019,1154.602035520787
4360,DRG37,OUT010,540.0546136088283
4361,NCH06,OUT049,3981.9196613602885
4362,FDY14,OUT045,4115.1154172626375
4363,FDO27,OUT017,1703.1828830985996
4364,FDQ19,OUT049,3999.6666645814803
4365,FDZ26,OUT019,1815.7157446321319
4366,FDN51,OUT013,4196.420120421797
4367,FDK20,OUT035,2074.2246307070727
4368,FDD40,OUT018,2780.942425537496
4369,DRI25,OUT018,644.6282854818851
4370,FDH56,OUT017,2074.7626842231575
4371,FDI36,OUT027,4614.827600444055
4372,DRH11,OUT018,661.9270817845189
4373,NCV18,OUT017,1453.0866192745852
4374,DRI01,OUT049,2825.232932354331
4375,DRE48,OUT049,3235.8968518905162
4376,FDS51,OUT035,1054.3767286778163
4377,FDM38,OUT017,1052.501804451603
4378,FDB60,OUT027,4525.611517106665
4379,FDY58,OUT035,3668.030634254415
4380,FDY22,OUT045,2285.86355174716
4381,FDF11,OUT027,5282.70668087706
4382,FDZ51,OUT035,1665.2351284133797
4383,FDQ45,OUT017,3081.216903022934
4384,FDF17,OUT035,3146.471881895117
4385,NCF31,OUT027,3840.4829483808035
4386,FDA37,OUT013,2110.8686017614928
4387,FDO51,OUT046,776.6279247554346
4388,FDF34,OUT013,3217.8193839805563
4389,FDD57,OUT018,1310.7848404804608
4390,FDO37,OUT046,3646.2533993113143
4391,FDR49,OUT049,941.9506960709045
4392,FDS39,OUT049,2379.6165295333417
4393,FDI48,OUT027,2365.719127585414
4394,DRM35,OUT049,2940.3412598804935
4395,FDV57,OUT035,2963.737631524916
4396,FDZ55,OUT013,2646.394903364886
4397,FDI28,OUT035,1302.9793395314455
4398,FDS21,OUT045,1067.233254393675
4399,FDT34,OUT013,1734.5914740303547
4400,DRI25,OUT035,935.4642808061149
4401,FDT47,OUT010,313.5672618770068
4402,DRH39,OUT045,1200.8989530759613
4403,NCD54,OUT045,2264.7717021978087
4404,FDU16,OUT027,2844.3193495314063
4405,NCW29,OUT045,2060.058715786064
4406,FDV25,OUT027,4981.991982584996
4407,FDM56,OUT035,1840.7242661011435
4408,FDZ04,OUT027,2496.50031431174
4409,FDG59,OUT019,1234.649756069254
4410,FDI56,OUT045,1476.2977305574682
4411,FDS33,OUT035,1504.8712889915428
4412,FDC23,OUT049,2922.7468353122363
4413,FDT11,OUT049,3107.361414892036
4414,FDG17,OUT045,3881.1740239550627
4415,FDZ44,OUT045,1915.8039274042587
4416,FDJ52,OUT013,2580.6568327269647
4417,DRI23,OUT046,2520.994776530217
4418,DRE15,OUT010,640.2790537827323
4419,NCF07,OUT013,1641.7144858741722
4420,NCR29,OUT049,1025.0992263747223
4421,FDE44,OUT019,1107.6013824595727
4422,FDT23,OUT035,1395.0387511972112
4423,NCG06,OUT017,4202.665673864309
4424,NCU41,OUT010,1116.2508491858694
4425,FDH46,OUT017,1840.0479339558842
4426,FDV31,OUT013,2878.0818927305195
4427,NCT41,OUT027,3890.7357005305257
4428,FDE22,OUT027,4002.099375500694
4429,FDC26,OUT045,1764.8792427372218
4430,DRF51,OUT017,740.8808703557446
4431,NCY53,OUT019,91.58030646761767
4432,FDY21,OUT017,3242.88601118971
4433,FDL27,OUT013,1109.5488594254366
4434,FDZ34,OUT049,3202.4492619601647
4435,NCF43,OUT010,354.8862925089505
4436,FDC21,OUT035,1869.7412911881197
4437,FDL26,OUT013,2541.341516870141
4438,FDT25,OUT010,48.80041302180382
4439,NCR30,OUT046,1183.5639324836884
4440,DRL23,OUT019,178.01311136935738
4441,NCR05,OUT049,3228.272153150022
4442,NCE19,OUT018,579.5721560251432
4443,FDY07,OUT035,821.5466286932999
4444,FDB10,OUT017,3857.511852509234
4445,FDP57,OUT013,1714.7079719205371
4446,FDU48,OUT019,203.1256941190784
4447,FDH48,OUT035,1434.2966689194259
4448,FDO33,OUT035,1888.8185389642404
4449,NCU29,OUT045,2348.191501792166
4450,FDW35,OUT046,727.4425607285226
4451,FDH05,OUT010,1754.8655618594507
4452,FDP26,OUT049,1730.394598303782
4453,DRG27,OUT035,742.0456192290358
4454,FDQ33,OUT046,2405.9950404671013
4455,FDH20,OUT010,251.36789530549936
4456,FDV14,OUT046,1405.7481946573862
4457,DRD01,OUT046,927.5785365930858
4458,NCI17,OUT049,1648.3315730728004
4459,FDF39,OUT010,2243.7617488638584
4460,FDX37,OUT046,1647.128327774687
4461,NCX17,OUT035,3740.156897318908
4462,FDN03,OUT013,4051.391998027193
4463,NCS41,OUT010,985.974704248729
4464,FDH34,OUT045,2912.8567711376236
4465,NCX53,OUT018,1997.834588308917
4466,FDY31,OUT046,2398.9677429502444
4467,FDD20,OUT017,2206.4546441147113
4468,FDE51,OUT045,736.7951901954783
4469,FDV27,OUT046,1459.905510898503
4470,FDF16,OUT035,2388.041964962659
4471,FDZ02,OUT049,1651.4499137252558
4472,NCK05,OUT045,1009.1437210075458
4473,FDM12,OUT027,4510.023158185385
4474,NCA05,OUT018,2112.983530878552
4475,FDX33,OUT045,2550.372166420717
4476,FDM25,OUT049,2943.830897091287
4477,FDE41,OUT018,1132.5647964320963
4478,FDW14,OUT045,1420.0445758272854
4479,NCD30,OUT046,1517.4099544027317
4480,FDB23,OUT010,1741.645047614622
4481,FDF45,OUT046,1074.4760271801547
4482,FDW20,OUT017,2178.516592977324
4483,FDF47,OUT045,3526.0009299022754
4484,NCR05,OUT019,1269.0996892478397
4485,DRB01,OUT046,2953.7350765790093
4486,FDE36,OUT013,2700.4406302167295
4487,FDU56,OUT049,3055.167692941518
4488,FDB23,OUT049,3730.416293241055
4489,FDN48,OUT049,1573.457956017006
4490,FDS43,OUT013,3051.994217538601
4491,NCN05,OUT013,2955.5369757289636
4492,NCL53,OUT049,2897.0853722977586
4493,FDL56,OUT046,1426.177352775128
4494,FDH17,OUT018,1300.2345963310574
4495,FDP37,OUT046,2018.39779380237
4496,FDG09,OUT019,1174.8575753729135
4497,FDA55,OUT045,3589.6443353176064
4498,FDX31,OUT049,3883.125728286809
4499,FDJ41,OUT045,4101.129234527638
4500,DRC24,OUT045,2450.114604991151
4501,FDQ21,OUT035,2010.3864244839758
4502,NCT54,OUT045,1458.5781805226125
4503,FDH08,OUT049,3780.4313533123104
4504,FDY38,OUT018,3396.9297597097166
4505,DRM11,OUT010,2205.2459309113024
4506,FDG32,OUT049,3607.9612369886063
4507,NCH18,OUT046,3846.0916255333736
4508,FDI20,OUT035,3428.6542883261995
4509,FDA33,OUT018,2071.655193614818
4510,FDN45,OUT013,3540.7044826159336
4511,FDT45,OUT010,998.2265577529126
4512,FDR32,OUT035,3741.9823690491876
4513,FDA48,OUT017,3627.6928355775417
4514,FDN23,OUT017,2503.356387338774
4515,NCR18,OUT035,749.2849306244259
4516,FDD45,OUT046,1543.5658896310465
4517,FDI22,OUT018,2987.1367408888145
4518,FDT09,OUT013,2186.6220440272036
4519,DRC24,OUT027,3889.250943746614
4520,FDT39,OUT046,2437.655051959144
4521,FDX28,OUT045,1538.793698544952
4522,FDA50,OUT018,1203.7163041473482
4523,FDT33,OUT027,4167.790134854325
4524,FDQ60,OUT049,2064.2252186327114
4525,NCM19,OUT018,1506.522502721156
4526,FDF40,OUT046,3923.01618691806
4527,NCI30,OUT035,3882.655875109863
4528,FDK34,OUT049,3856.799643982822
4529,FDA38,OUT027,5194.416836421484
4530,FDT02,OUT045,578.1277569456703
4531,FDC11,OUT017,1567.7947509859619
4532,FDD08,OUT046,717.3887442924172
4533,NCS29,OUT046,4144.245657512945
4534,DRI03,OUT010,903.7730943442239
4535,FDK48,OUT035,1255.1624571175473
4536,FDM52,OUT049,2462.29461787731
4537,FDP49,OUT035,1042.248572661561
4538,DRA24,OUT046,2637.86194823219
4539,NCJ43,OUT049,2814.836145576708
4540,FDE11,OUT045,2952.1679272511406
4541,FDP01,OUT049,2601.1579186872214
4542,FDQ59,OUT018,1149.121220078
4543,FDA43,OUT019,1214.3232415216955
4544,FDL14,OUT017,2681.753095155641
4545,FDV50,OUT010,28.020521038354786
4546,FDT01,OUT027,4827.2598798583
4547,NCC42,OUT035,2279.4381028326334
4548,FDO28,OUT046,1881.941524722687
4549,FDD32,OUT019,509.9069140453448
4550,FDV45,OUT035,2992.7338045704773
4551,NCW17,OUT019,132.9636363886873
4552,NCJ17,OUT027,2816.6569116130413
4553,NCF18,OUT049,3075.8254733449207
4554,FDP01,OUT045,2474.09876317829
4555,FDH24,OUT045,2493.6532096692954
4556,FDI38,OUT027,4837.599792468549
4557,FDX03,OUT035,844.7024501361948
4558,FDY28,OUT046,3380.5023077717815
4559,FDN34,OUT018,2473.827523241658
4560,FDJ02,OUT045,2432.2010515924303
4561,FDW40,OUT019,345.3287025285052
4562,FDX03,OUT017,917.5802759621298
4563,FDE17,OUT027,3892.674270089443
4564,FDT58,OUT046,2652.5165885216816
4565,FDI38,OUT013,3406.2109115621042
4566,FDW22,OUT035,3624.6714216800347
4567,FDS15,OUT027,3247.678437797479
4568,NCX06,OUT013,2893.3560198955465
4569,DRK47,OUT035,3689.8902428837614
4570,FDC23,OUT027,4314.027421580999
4571,FDM56,OUT010,162.84180196922534
4572,FDP21,OUT046,3060.4064235120613
4573,FDP58,OUT046,3440.7655548915664
4574,FDA27,OUT019,2126.4861229256903
4575,FDK41,OUT019,565.7851585494132
4576,NCH42,OUT046,3620.446749488273
4577,FDG29,OUT045,678.2230074220546
4578,FDW15,OUT018,2166.107442521482
4579,FDD28,OUT018,677.1240930550355
4580,FDQ37,OUT049,3170.303010069685
4581,FDC23,OUT035,2913.9180879658293
4582,FDV13,OUT035,1566.004939283904
4583,FDK33,OUT046,3355.7959235510375
4584,FDO33,OUT013,1833.4005923448167
4585,FDN21,OUT017,2705.0952064019684
4586,NCW06,OUT027,4468.79890860491
4587,FDI38,OUT035,3413.3494551455146
4588,FDC21,OUT027,3260.378689260479
4589,NCS05,OUT046,2127.174787818783
4590,NCN53,OUT049,732.4944055617112
4591,FDV40,OUT010,708.8454994993613
4592,FDG60,OUT017,3826.395342945882
4593,NCY30,OUT027,4324.32158846847
4594,FDM40,OUT045,2192.9350168260235
4595,NCO30,OUT046,2872.572121300242
4596,FDK10,OUT046,2922.1485525523067
4597,FDM36,OUT045,2777.9569521481676
4598,FDN10,OUT013,1914.0438569832863
4599,FDM46,OUT018,1208.3954013389757
4600,FDX50,OUT049,1834.200531175573
4601,FDP33,OUT045,3987.048195178398
4602,FDO12,OUT045,3075.508047939834
4603,FDC28,OUT013,1784.9079847059788
4604,FDO31,OUT045,1384.2184287634527
4605,FDX45,OUT035,2496.7531438737524
4606,FDV21,OUT049,2079.305537409911
4607,FDH04,OUT049,1601.075754886259
4608,NCG54,OUT013,2685.9095754759105
4609,FDO13,OUT046,2600.449591956263
4610,FDA09,OUT027,4319.259363366352
4611,FDC38,OUT017,2292.164950534756
4612,NCO42,OUT046,2266.9746013658128
4613,FDL45,OUT049,2077.1307940821052
4614,NCK31,OUT013,889.6878387677203
4615,FDM39,OUT017,2942.2561202797237
4616,FDC22,OUT010,1143.273494938755
4617,FDF46,OUT046,1840.228251563568
4618,FDQ37,OUT045,3030.779209619236
4619,FDH41,OUT010,1430.2887086292785
4620,FDQ04,OUT046,655.5758110517482
4621,NCQ02,OUT027,4416.916272896523
4622,FDJ57,OUT027,4666.334389380307
4623,NCE07,OUT049,2319.843789443809
4624,FDE56,OUT013,1073.8159362001297
4625,FDI20,OUT049,3451.4947645645693
4626,FDK36,OUT018,545.085575693606
4627,FDP08,OUT027,4555.536532781803
4628,FDF44,OUT017,2314.510382213871
4629,NCU53,OUT017,2804.676164974208
4630,FDF47,OUT035,3620.8994641802424
4631,FDS55,OUT010,496.61834647998967
4632,FDZ52,OUT010,183.87831511967704
4633,FDL04,OUT018,1379.196965369635
4634,NCM26,OUT035,2468.785444132175
4635,FDX43,OUT049,2802.609546656562
4636,FDP52,OUT049,3711.88592704465
4637,DRK49,OUT045,667.6760779420734
4638,FDE38,OUT013,2698.082227589957
4639,DRF13,OUT035,2349.634800083424
4640,FDK41,OUT010,591.374158822262
4641,FDJ04,OUT027,3335.219339145858
4642,FDZ44,OUT018,1663.7543988813718
4643,FDS11,OUT013,3656.031112568531
4644,FDA55,OUT049,3726.0492812663947
4645,NCW53,OUT046,3073.754647921934
4646,FDB49,OUT027,3101.4317307587876
4647,FDD23,OUT017,3200.7614679964045
4648,NCV42,OUT045,1730.291483173196
4649,NCZ29,OUT018,1756.1140657018102
4650,FDQ26,OUT013,982.021758495449
4651,FDV08,OUT017,870.6588231865538
4652,FDC53,OUT049,1697.1534757631978
4653,FDV58,OUT010,1177.5060418880987
4654,NCP02,OUT019,967.5586817096691
4655,DRI37,OUT045,892.0625315104389
4656,FDQ12,OUT049,3736.574643650967
4657,FDE33,OUT046,1320.7025016209718
4658,FDX27,OUT045,1500.2089772526033
4659,FDM22,OUT017,1037.7050420040237
4660,NCH30,OUT019,111.18139085484881
4661,FDC04,OUT017,3917.5564549760206
4662,FDO38,OUT046,1322.4286854414863
4663,FDV52,OUT027,3331.3344275313502
4664,FDB32,OUT013,1595.606973740349
4665,FDV43,OUT018,528.6793875110965
4666,FDI24,OUT018,2553.604551809837
4667,FDR40,OUT017,1501.0666133316022
4668,FDW02,OUT049,2094.9689307665094
4669,FDE44,OUT049,913.4594419607876
4670,FDL38,OUT046,1528.4893110599141
4671,NCT54,OUT010,392.6984328406684
4672,DRJ39,OUT010,1563.6879938877132
4673,FDW55,OUT049,4106.850201616511
4674,DRF13,OUT019,392.5558730845249
4675,NCW17,OUT049,2169.570887869067
4676,FDP13,OUT035,791.0189890765794
4677,FDS08,OUT018,2531.0415308811284
4678,NCP17,OUT035,1068.2779138425901
4679,NCO53,OUT035,2907.1001577304455
4680,FDH19,OUT045,2757.8908483981227
4681,FDJ04,OUT017,2021.8163687095393
4682,FDG10,OUT049,1086.9121371784845
4683,FDA40,OUT010,498.62971657574053
4684,FDI53,OUT045,2565.884448086917
4685,FDU09,OUT010,955.8933893238195
4686,FDK60,OUT045,1608.2387542478018
4687,FDR43,OUT017,746.5099016216022
4688,FDW22,OUT017,3666.4341452756134
4689,DRP47,OUT010,2034.6241997842435
4690,DRG48,OUT010,403.96389480796967
4691,FDA14,OUT035,2330.3517420925664
4692,FDU49,OUT013,1530.133822541913
4693,FDK28,OUT045,4022.2488548787355
4694,FDT19,OUT046,2817.24856864853
4695,NCQ42,OUT045,1958.95215656902
4696,FDD03,OUT045,3641.1251653303075
4697,NCM53,OUT013,1764.8264035533352
4698,NCX53,OUT045,2234.295956887122
4699,FDV14,OUT027,2798.0439851808023
4700,NCZ54,OUT017,2671.0525436695416
4701,FDB39,OUT013,906.825141011634
4702,DRC24,OUT046,2427.5719586179384
4703,FDY36,OUT013,1254.9656087499802
4704,FDN01,OUT035,2862.5415554421725
4705,DRH25,OUT046,859.7057165487787
4706,FDV08,OUT046,770.327244316117
4707,NCP53,OUT049,3870.694720431455
4708,FDU52,OUT010,559.0875401100129
4709,NCI42,OUT045,3239.2526748197492
4710,FDZ14,OUT035,1978.2180038089027
4711,FDF11,OUT046,3882.5085388898406
4712,FDQ13,OUT018,1154.8106523437687
4713,FDO32,OUT010,1124.6774588947865
4714,DRJ37,OUT018,2142.211091227851
4715,FDY43,OUT046,2697.158660516581
4716,NCT41,OUT017,2575.6879404657366
4717,NCV17,OUT045,2095.966173939976
4718,FDM04,OUT027,2354.1455231484524
4719,DRB48,OUT018,398.76271152561935
4720,FDM24,OUT013,2510.2400964501244
4721,FDT37,OUT049,4144.096441284979
4722,NCO05,OUT010,347.1270005265926
4723,FDL13,OUT046,3750.4764722585533
4724,FDL15,OUT017,2582.186695405033
4725,FDB11,OUT018,3282.4195329986746
4726,FDL14,OUT019,667.743777123563
4727,FDY10,OUT019,66.76044877041909
4728,FDJ40,OUT049,1896.4026008922008
4729,NCW18,OUT046,3714.4580677517743
4730,NCY06,OUT013,2060.4471997137425
4731,DRE13,OUT018,1100.6780114424644
4732,FDA26,OUT045,3419.186241773086
4733,NCE19,OUT010,1085.0913731247324
4734,FDE33,OUT035,1427.2049061680261
4735,DRL59,OUT027,2341.5450642452643
4736,FDY07,OUT046,794.4911395866332
4737,FDF57,OUT018,2513.493840459059
4738,FDM58,OUT035,1847.4814775852326
4739,FDP26,OUT027,3068.225506239502
4740,FDY32,OUT046,2645.2935399228254
4741,FDD51,OUT010,1168.2780071151683
4742,FDU22,OUT018,1622.5662839506447
4743,FDZ49,OUT018,3292.4187409592214
4744,NCI42,OUT017,3411.725012083304
4745,FDT04,OUT027,2064.339379820558
4746,NCU41,OUT045,3000.434740957685
4747,FDS56,OUT045,4222.76577714006
4748,NCN42,OUT017,2468.403933332709
4749,FDK34,OUT046,3764.8430215123967
4750,FDB03,OUT017,3909.466653477182
4751,DRJ25,OUT035,826.6823547307164
4752,FDT25,OUT027,3463.0333301373
4753,FDN20,OUT013,2744.773619287718
4754,FDP09,OUT013,3403.0079685111873
4755,FDM20,OUT019,1983.5307937774494
4756,NCG55,OUT046,1803.7559010162058
4757,NCP14,OUT045,1624.7269365502225
4758,NCH06,OUT046,3844.8015670382
4759,FDV52,OUT013,1916.4072394198756
4760,NCL07,OUT035,722.7512715890806
4761,DRJ11,OUT027,4471.866453127118
4762,DRO59,OUT013,1253.4038642112841
4763,FDW15,OUT010,482.12154178675775
4764,NCQ30,OUT035,1963.868482824704
4765,NCN54,OUT019,695.5917259081798
4766,FDY01,OUT027,3362.8100560492617
4767,FDX39,OUT035,3467.8771510333154
4768,FDH53,OUT027,2818.138100238548
4769,FDA57,OUT035,746.4881454978637
4770,NCC07,OUT010,225.28896803598514
4771,FDU28,OUT013,3021.0629484633473
4772,FDK36,OUT010,1081.5801090850707
4773,FDR36,OUT018,494.1099592668156
4774,NCQ17,OUT035,2493.0156557485125
4775,FDS28,OUT019,978.10193006541
4776,FDE08,OUT045,2383.424248116278
4777,FDU22,OUT046,1909.7648995504233
4778,FDG41,OUT045,1766.265270299894
4779,FDO31,OUT010,560.41257450131
4780,FDM21,OUT019,2135.38203426407
4781,FDU40,OUT017,3171.174292021556
4782,FDV36,OUT018,1748.8735222081111
4783,FDT10,OUT027,2461.204261016038
4784,FDX38,OUT045,784.5625349088023
4785,NCU30,OUT027,4025.198139028659
4786,NCV06,OUT049,3121.1197662474915
4787,FDT16,OUT035,4198.1946908894715
4788,NCP41,OUT027,3192.997953228451
4789,FDZ56,OUT017,2863.876096598647
4790,FDC22,OUT035,3113.07442110106
4791,FDU10,OUT035,738.8325560715208
4792,FDS46,OUT045,1903.0695361262544
4793,FDO08,OUT049,2814.5555968762105
4794,NCV42,OUT018,1462.6678327037391
4795,FDP33,OUT035,4042.9990949716
4796,FDJ12,OUT046,3323.307927490922
4797,FDH04,OUT045,1460.0023472515854
4798,NCU54,OUT013,3333.2131059635226
4799,FDO36,OUT010,941.6046773838934
4800,FDT37,OUT027,5521.004467523895
4801,FDD14,OUT010,1020.3703836678651
4802,FDA16,OUT013,3502.429628793008
4803,NCS42,OUT019,446.52456439544153
4804,FDP10,OUT019,253.93017852731498
4805,FDQ28,OUT049,2550.774523219148
4806,FDK57,OUT010,1.2517089972971007
4807,FDK02,OUT013,1945.8444807834658
4808,FDW47,OUT018,1673.3035306542547
4809,NCC42,OUT018,1944.974976107004
4810,FDQ37,OUT018,2795.8420331659654
4811,FDL40,OUT046,1519.0779068507036
4812,DRE13,OUT010,493.5812970100692
4813,FDQ34,OUT027,3101.7218180057666
4814,NCB54,OUT046,2052.6512236391336
4815,FDS48,OUT049,2477.3531593534744
4816,FDO15,OUT045,1219.4191577874117
4817,NCT30,OUT013,761.3366084326202
4818,FDU49,OUT027,2913.2226288568204
4819,FDE21,OUT046,1887.7079046078957
4820,FDS49,OUT019,603.0355115175223
4821,FDT38,OUT027,2786.9398293595295
4822,FDZ01,OUT045,1716.438064980196
4823,FDC41,OUT035,1245.5255640515516
4824,DRG13,OUT010,653.75833891217
4825,NCZ42,OUT018,3443.3614614427365
4826,NCM07,OUT045,1353.2343306809862
4827,NCV17,OUT018,1819.7986175535757
4828,DRK39,OUT035,1386.5551173346466
4829,FDS37,OUT018,1599.8035961945404
4830,FDV12,OUT019,296.1577772200411
4831,NCG19,OUT018,3394.7368186057624
4832,FDS51,OUT013,1070.6068067431265
4833,NCO14,OUT046,701.5005694936373
4834,FDC38,OUT046,2156.4776586653193
4835,FDN15,OUT046,2240.687065177319
4836,NCH42,OUT013,3613.886714092503
4837,FDQ22,OUT046,640.6445357918993
4838,FDC05,OUT013,3136.0764475614496
4839,FDZ31,OUT013,3136.9380492573396
4840,DRJ23,OUT049,3117.6406025042425
4841,FDC52,OUT035,2452.2443916613947
4842,DRD12,OUT010,496.70621951895873
4843,FDV55,OUT017,2498.284212971521
4844,FDD32,OUT046,1402.324137790291
4845,FDR01,OUT049,3360.0798468708585
4846,FDY08,OUT019,364.42496779533684
4847,FDQ45,OUT045,2955.8991148878717
4848,DRN11,OUT027,3739.0909514417035
4849,NCS05,OUT018,1874.311507823564
4850,FDY32,OUT035,2661.4502276658777
4851,NCD31,OUT045,2588.1136870500955
4852,NCE06,OUT049,2631.98788540592
4853,NCP14,OUT046,1613.1267352757845
4854,NCF18,OUT019,1087.080046750405
4855,FDF14,OUT018,2172.368967353601
4856,FDB22,OUT017,2594.8827891341107
4857,NCH54,OUT049,2598.0591134492074
4858,FDU27,OUT035,893.1645326705759
4859,FDS58,OUT027,4023.310311735275
4860,NCU29,OUT035,2358.9366696445168
4861,FDJ57,OUT013,3225.4580379693043
4862,FDL56,OUT049,1516.5462966697203
4863,FDH60,OUT035,3187.4592249198067
4864,FDN24,OUT018,605.5688964192871
4865,FDD02,OUT017,2095.9891680696433
4866,FDP15,OUT017,4216.550873505197
4867,FDB28,OUT027,4528.193511945852
4868,DRC49,OUT045,2271.483087388482
4869,NCG30,OUT018,1650.8628620546067
4870,FDJ14,OUT049,1462.9717844792763
4871,FDL52,OUT045,642.0662842231109
4872,NCG19,OUT027,5097.652177600274
4873,NCN41,OUT035,2022.7418037894327
4874,FDW22,OUT013,3608.1886485132063
4875,FDI02,OUT013,1889.9978509980479
4876,FDV51,OUT045,2621.0432360584114
4877,FDV48,OUT046,1344.1493884741826
4878,NCL17,OUT019,342.9699870910951
4879,FDP46,OUT045,1422.432283743099
4880,FDU10,OUT045,637.7284596359877
4881,FDT37,OUT010,2168.0571355460133
4882,FDI27,OUT035,831.5520785996033
4883,FDN51,OUT046,4178.059145998783
4884,FDW07,OUT035,1517.7497065389748
4885,FDN45,OUT049,3612.69724449529
4886,DRN37,OUT027,4064.9650692542336
4887,DRF48,OUT049,3064.7159415602155
4888,FDP38,OUT019,1007.9204650582549
4889,NCX18,OUT027,4535.4783570546115
4890,FDK45,OUT018,1760.091335366251
4891,FDZ37,OUT049,1581.745383905517
4892,FDS50,OUT018,3213.167750800177
4893,NCR54,OUT018,2782.408750613979
4894,NCS17,OUT035,1561.934404282678
4895,FDV31,OUT046,2856.5896833211923
4896,DRE27,OUT017,1677.4011326605546
4897,FDN60,OUT013,2566.8697534469766
4898,FDK26,OUT013,3050.5217295217476
4899,FDX37,OUT018,1367.745631117385
4900,FDW31,OUT046,3212.7312803741465
4901,FDX26,OUT018,2584.3805210921523
4902,DRL49,OUT019,347.00496046559596
4903,FDU49,OUT017,1617.9758394892551
4904,FDY58,OUT046,3616.049606792984
4905,FDN03,OUT045,3971.4610305840424
4906,NCV06,OUT010,1105.1382257889243
4907,FDH53,OUT045,1353.065530184726
4908,FDG31,OUT018,813.7112384231918
4909,NCC06,OUT045,2022.5657327304054
4910,FDS13,OUT049,4314.962675177208
4911,FDP16,OUT035,3926.6453642924735
4912,FDA35,OUT013,2015.6600662420378
4913,DRP47,OUT018,3714.1097092360974
4914,FDY28,OUT010,1508.3254524073386
4915,FDY20,OUT035,1589.9971191352995
4916,NCH30,OUT017,1895.0262479944615
4917,NCR29,OUT019,968.0616554589653
4918,NCP05,OUT013,2408.2341877929434
4919,NCF30,OUT019,36.56334563230939
4920,FDA08,OUT035,2756.0420928152844
4921,FDN51,OUT027,5617.614506589325
4922,FDH12,OUT046,1721.1725654888305
4923,FDY39,OUT017,3086.3788020134552
4924,NCO53,OUT045,2868.242386072607
4925,FDB40,OUT046,2327.91697543587
4926,FDH02,OUT049,1630.6805027268556
4927,FDY11,OUT027,2554.460965365991
4928,FDQ09,OUT019,83.25739880665742
4929,FDP16,OUT013,3914.8370951995066
4930,NCF55,OUT018,286.41644243270576
4931,FDY09,OUT027,4257.180343411468
4932,FDY39,OUT045,2929.5132415432904
4933,NCU53,OUT049,2706.3235367064494
4934,NCT41,OUT049,2513.175361772009
4935,FDJ45,OUT046,797.5917281344022
4936,FDR28,OUT013,2655.5397081685132
4937,FDN08,OUT013,2005.9266226447717
4938,FDJ07,OUT049,1938.975172692995
4939,FDZ09,OUT027,4049.3478498287413
4940,FDQ14,OUT017,2496.6539685311072
4941,FDY12,OUT027,2318.0115468863805
4942,FDK57,OUT046,1926.6718805754208
4943,FDD20,OUT049,2101.321771520248
4944,FDS36,OUT018,1561.4812463590558
4945,FDI40,OUT049,1752.0596539994206
4946,FDJ40,OUT045,1780.2490745283367
4947,FDE08,OUT013,2410.4135913944697
4948,DRK01,OUT013,1560.5217185021902
4949,FDC58,OUT049,822.9371721018402
4950,FDE50,OUT046,3074.192582360723
4951,FDX48,OUT035,2530.4726299445165
4952,DRM35,OUT018,2551.871063415868
4953,FDG41,OUT013,1797.9450347243678
